,일자,지역,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
1599,2020-05-27,대구,184,6878,3,6557,137,2,1,282.29
1600,2020-05-27,부산,3,144,0,135,6,0,0,4.22
1601,2020-05-27,서울,4,802,19,618,180,19,0,8.24
1602,2020-05-27,합계,269,11265,40,10295,701,37,3,21.73
1603,2020-05-28,검역,0,529,7,412,117,0,7,0.0
1604,2020-05-28,제주,0,14,0,13,1,0,0,2.09
1605,2020-05-28,경남,0,123,0,119,4,0,0,3.66
1606,2020-05-28,경북,54,1379,1,1291,34,0,1,51.79
1607,2020-05-28,전남,0,18,0,17,1,0,0,0.97
1608,2020-05-28,전북,0,21,0,19,2,0,0,1.16
1609,2020-05-28,충남,0,146,1,141,5,1,0,6.88
1610,2020-05-28,충북,0,60,0,46,14,0,0,3.75
1611,2020-05-28,강원,3,56,0,49,4,0,0,3.64
1612,2020-05-28,경기,19,795,21,646,130,21,0,0.0
1613,2020-05-28,세종,0,47,0,47,0,0,0,13.73
1614,2020-05-28,울산,1,50,0,44,5,0,0,4.36
1615,2020-05-28,대전,1,45,0,40,4,0,0,3.05
1616,2020-05-28,광주,0,30,0,30,0,0,0,2.06
1617,2020-05-28,인천,0,180,22,93,87,22,0,6.09
1618,2020-05-28,대구,184,6880,2,6576,120,2,0,282.37
1619,2020-05-28,부산,3,145,1,136,6,0,1,4.25
1620,2020-05-28,서울,4,826,24,621,201,22,2,8.49
1621,2020-05-28,합계,269,11344,79,10340,735,68,11,21.88
1622,2020-05-29,검역,0,529,0,416,113,0,0,0.0
1623,2020-05-29,제주,0,14,0,13,1,0,0,2.09
1624,2020-05-29,경남,0,123,0,119,4,0,0,3.66
1625,2020-05-29,경북,54,1379,0,1293,32,0,0,51.79
1626,2020-05-29,전남,0,18,0,17,1,0,0,0.97
1627,2020-05-29,전북,0,21,0,19,2,0,0,1.16
1628,2020-05-29,충남,0,146,0,141,5,0,0,6.88
1629,2020-05-29,충북,0,60,0,46,14,0,0,3.75
1630,2020-05-29,강원,3,56,0,50,3,0,0,3.64
1631,2020-05-29,경기,19,815,20,647,149,18,2,6.15
1632,2020-05-29,세종,0,47,0,47,0,0,0,13.73
1633,2020-05-29,울산,1,50,0,44,5,0,0,4.36
1634,2020-05-29,대전,1,45,0,42,2,0,0,3.05
1635,2020-05-29,광주,0,30,0,30,0,0,0,2.06
1636,2020-05-29,인천,0,198,18,93,105,18,0,6.7
1637,2020-05-29,대구,184,6880,0,6587,109,0,0,282.37
1638,2020-05-29,부산,3,145,0,136,6,0,0,4.25
1639,2020-05-29,서울,4,846,20,623,219,19,1,8.69
1640,2020-05-29,합계,269,11402,58,10363,770,55,3,21.99
1641,2020-05-30,검역,0,534,5,418,116,0,5,0.0
1642,2020-05-30,제주,0,14,0,13,1,0,0,2.09
1643,2020-05-30,경남,0,123,0,120,3,0,0,3.66
1644,2020-05-30,경북,54,1379,0,1294,31,0,0,51.79
1645,2020-05-30,전남,0,19,1,17,2,0,1,1.02
1646,2020-05-30,전북,0,21,0,19,2,0,0,1.16
1647,2020-05-30,충남,0,146,0,142,4,0,0,6.88
1648,2020-05-30,충북,0,60,0,49,11,0,0,3.75
1649,2020-05-30,강원,3,57,1,50,4,1,0,3.7
1650,2020-05-30,경기,19,828,13,648,161,12,1,6.25
1651,2020-05-30,세종,0,47,0,47,0,0,0,13.73
1652,2020-05-30,울산,1,50,0,44,5,0,0,4.36
1653,2020-05-30,대전,1,45,0,42,2,0,0,3.05
1654,2020-05-30,광주,0,32,2,30,2,0,2,2.2
1655,2020-05-30,인천,0,203,5,94,109,5,0,6.87
1656,2020-05-30,대구,184,6882,2,6606,92,1,1,282.46
1657,2020-05-30,부산,3,146,1,138,5,1,0,4.28
1658,2020-05-30,서울,4,855,9,627,224,7,2,8.78
1659,2020-05-30,합계,269,11441,39,10398,774,27,12,22.07
1660,2020-05-31,검역,0,534,0,419,115,0,0,0.0
1661,2020-05-31,제주,0,15,1,13,2,0,1,2.24
1662,2020-05-31,경남,0,123,0,121,2,0,0,3.66
1663,2020-05-31,경북,54,1379,0,1295,30,0,0,51.79
1664,2020-05-31,전남,0,19,0,17,2,0,0,1.02
1665,2020-05-31,전북,0,21,0,19,2,0,0,1.16
1666,2020-05-31,충남,0,146,0,142,4,0,0,6.88
1667,2020-05-31,충북,0,60,0,49,11,0,0,3.75
1668,2020-05-31,강원,3,57,0,50,4,0,0,3.7
1669,2020-05-31,경기,19,840,12,650,171,7,5,6.34
1670,2020-05-31,세종,0,47,0,47,0,0,0,13.73
1671,2020-05-31,울산,1,52,2,45,6,0,2,4.53
1672,2020-05-31,대전,1,46,1,42,3,0,1,3.12
1673,2020-05-31,광주,0,32,0,30,2,0,0,2.2
1674,2020-05-31,인천,0,206,3,94,112,3,0,6.97
1675,2020-05-31,대구,185,6883,1,6607,91,0,1,282.5
1676,2020-05-31,부산,3,147,1,138,6,0,1,4.31
1677,2020-05-31,서울,4,861,6,627,230,5,1,8.85
1678,2020-05-31,합계,270,11468,27,10405,793,15,12,22.12
1679,2020-06-01,검역,0,536,2,421,115,0,2,0.0
1680,2020-06-01,제주,0,15,0,13,2,0,0,2.24
1681,2020-06-01,경남,0,123,0,121,2,0,0,3.66
1682,2020-06-01,경북,54,1379,0,1296,29,0,0,51.79
1683,2020-06-01,전남,0,20,1,17,3,0,1,1.07
1684,2020-06-01,전북,0,21,0,19,2,0,0,1.16
1685,2020-06-01,충남,0,146,0,142,4,0,0,6.88
1686,2020-06-01,충북,0,60,0,49,11,0,0,3.75
1687,2020-06-01,강원,3,57,0,50,4,0,0,3.7
1688,2020-06-01,경기,19,852,12,657,176,11,1,6.43
1689,2020-06-01,세종,0,47,0,47,0,0,0,13.73
1690,2020-06-01,울산,1,52,0,45,6,0,0,4.53
1691,2020-06-01,대전,1,46,0,42,3,0,0,3.12
1692,2020-06-01,광주,0,32,0,30,2,0,0,2.2
1693,2020-06-01,인천,0,224,18,98,126,18,0,7.58
1694,2020-06-01,대구,186,6884,1,6610,88,1,0,282.54
1695,2020-06-01,부산,3,147,0,138,6,0,0,4.31
1696,2020-06-01,서울,4,862,1,627,231,0,1,8.86
1697,2020-06-01,합계,271,11503,35,10422,810,30,5,22.19
1698,2020-06-02,검역,0,537,1,423,114,0,1,0.0
1699,2020-06-02,제주,0,15,0,13,2,0,0,2.24
1700,2020-06-02,경남,0,123,0,121,2,0,0,3.66
1701,2020-06-02,경북,54,1379,0,1297,28,0,0,51.79
1702,2020-06-02,전남,0,20,0,17,3,0,0,1.07
1703,2020-06-02,전북,0,21,0,19,2,0,0,1.16
1704,2020-06-02,충남,0,146,0,142,4,0,0,6.88
1705,2020-06-02,충북,0,60,0,49,11,0,0,3.75
1706,2020-06-02,강원,3,57,0,51,3,0,0,3.7
1707,2020-06-02,경기,19,867,15,660,188,15,0,6.54
1708,2020-06-02,세종,0,47,0,47,0,0,0,13.73
1709,2020-06-02,울산,1,52,0,45,6,0,0,4.53
1710,2020-06-02,대전,1,46,0,42,3,0,0,3.12
1711,2020-06-02,광주,0,32,0,30,2,0,0,2.2
1712,2020-06-02,인천,0,232,8,98,134,8,0,7.85
1713,2020-06-02,대구,187,6884,0,6616,81,0,0,282.54
1714,2020-06-02,부산,3,147,0,138,6,0,0,4.31
1715,2020-06-02,서울,4,876,14,638,234,13,1,0.0
1716,2020-06-02,합계,272,11541,38,10446,823,36,2,22.26
1717,2020-06-03,검역,0,537,0,430,107,0,0,0.0
1718,2020-06-03,제주,0,15,0,13,2,0,0,2.24
1719,2020-06-03,경남,0,123,0,121,2,0,0,3.66
1720,2020-06-03,경북,54,1379,0,1298,27,0,0,51.79
1721,2020-06-03,전남,0,20,0,17,3,0,0,1.07
1722,2020-06-03,전북,0,21,0,19,2,0,0,1.16
1723,2020-06-03,충남,0,146,0,142,4,0,0,6.88
1724,2020-06-03,충북,0,60,0,49,11,0,0,3.75
1725,2020-06-03,강원,3,57,0,51,3,0,0,3.7
1726,2020-06-03,경기,19,879,12,662,198,11,1,6.63
1727,2020-06-03,세종,0,47,0,47,0,0,0,13.73
1728,2020-06-03,울산,1,52,0,45,6,0,0,4.53
1729,2020-06-03,대전,1,46,0,42,3,0,0,3.12
1730,2020-06-03,광주,0,32,0,30,2,0,0,2.2
1731,2020-06-03,인천,0,249,17,98,151,17,0,8.42
1732,2020-06-03,대구,188,6885,1,6626,71,1,0,282.58
1733,2020-06-03,부산,3,147,0,138,6,0,0,4.31
1734,2020-06-03,서울,4,895,19,639,252,17,2,9.2
1735,2020-06-03,합계,273,11590,49,10467,850,46,3,22.35
1736,2020-06-04,검역,0,539,2,435,104,0,2,0.0
1737,2020-06-04,제주,0,15,0,13,2,0,0,2.24
1738,2020-06-04,경남,0,123,0,121,2,0,0,3.66
1739,2020-06-04,경북,54,1380,1,1301,25,0,1,51.83
1740,2020-06-04,전남,0,20,0,17,3,0,0,1.07
1741,2020-06-04,전북,0,21,0,19,2,0,0,1.16
1742,2020-06-04,충남,0,146,0,142,4,0,0,6.88
1743,2020-06-04,충북,0,60,0,49,11,0,0,3.75
1744,2020-06-04,강원,3,57,0,51,3,0,0,3.7
1745,2020-06-04,경기,19,894,15,665,210,13,2,6.75
1746,2020-06-04,세종,0,47,0,47,0,0,0,13.73
1747,2020-06-04,울산,1,52,0,46,5,0,0,4.53
1748,2020-06-04,대전,1,46,0,42,3,0,0,3.12
1749,2020-06-04,광주,0,32,0,30,2,0,0,2.2
1750,2020-06-04,인천,0,256,7,105,151,7,0,8.66
1751,2020-06-04,대구,188,6885,0,6634,63,0,0,282.58
1752,2020-06-04,부산,3,147,0,138,6,0,0,4.31
1753,2020-06-04,서울,4,909,14,644,261,13,1,9.34
1754,2020-06-04,합계,273,11629,39,10499,857,33,6,22.43
1755,2020-06-05,검역,0,540,1,437,103,0,1,0.0
1756,2020-06-05,제주,0,15,0,13,2,0,0,2.24
1757,2020-06-05,경남,0,123,0,121,2,0,0,3.66
1758,2020-06-05,경북,54,1382,2,1302,26,1,1,51.91
1759,2020-06-05,전남,0,20,0,17,3,0,0,1.07
1760,2020-06-05,전북,0,21,0,19,2,0,0,1.16
1761,2020-06-05,충남,0,147,1,143,4,1,0,6.93
1762,2020-06-05,충북,0,60,0,49,11,0,0,3.75
1763,2020-06-05,강원,3,57,0,51,3,0,0,3.7
1764,2020-06-05,경기,19,907,13,665,223,10,3,6.85
1765,2020-06-05,세종,0,47,0,47,0,0,0,13.73
1766,2020-06-05,울산,1,52,0,46,5,0,0,4.53
1767,2020-06-05,대전,1,46,0,42,3,0,0,3.12
1768,2020-06-05,광주,0,32,0,30,2,0,0,2.2
1769,2020-06-05,인천,0,262,6,107,155,6,0,8.86
1770,2020-06-05,대구,188,6886,1,6634,64,1,0,282.62
1771,2020-06-05,부산,3,147,0,138,6,0,0,4.31
1772,2020-06-05,서울,4,924,15,645,275,15,0,9.49
1773,2020-06-05,합계,273,11668,39,10506,889,34,5,22.5
1774,2020-06-06,검역,0,545,5,439,106,0,5,0.0
1775,2020-06-06,제주,0,15,0,13,2,0,0,2.24
1776,2020-06-06,경남,0,124,1,122,2,0,1,3.69
1777,2020-06-06,경북,54,1383,1,1303,26,1,0,51.94
1778,2020-06-06,전남,0,20,0,17,3,0,0,1.07
1779,2020-06-06,전북,0,21,0,19,2,0,0,1.16
1780,2020-06-06,충남,0,148,1,143,5,1,0,6.97
1781,2020-06-06,충북,0,60,0,49,11,0,0,3.75
1782,2020-06-06,강원,3,58,1,51,4,1,0,3.76
1783,2020-06-06,경기,19,915,8,673,223,7,1,6.91
1784,2020-06-06,세종,0,47,0,47,0,0,0,13.73
1785,2020-06-06,울산,1,52,0,46,5,0,0,4.53
1786,2020-06-06,대전,1,46,0,42,3,0,0,3.12
1787,2020-06-06,광주,0,32,0,30,2,0,0,2.2
1788,2020-06-06,인천,0,273,11,110,163,10,1,9.24
1789,2020-06-06,대구,188,6886,0,6638,60,0,0,282.62
1790,2020-06-06,부산,3,147,0,139,5,0,0,4.31
1791,2020-06-06,서울,4,947,23,650,293,23,0,9.73
1792,2020-06-06,합계,273,11719,51,10531,915,43,8,22.6
1793,2020-06-07,검역,0,547,2,442,105,0,2,0.0
1794,2020-06-07,제주,0,15,0,13,2,0,0,2.24
1795,2020-06-07,경남,0,124,0,122,2,0,0,3.69
1796,2020-06-07,경북,54,1383,0,1304,25,0,0,51.94
1797,2020-06-07,전남,0,20,0,17,3,0,0,1.07
1798,2020-06-07,전북,0,21,0,19,2,0,0,1.16
1799,2020-06-07,충남,0,148,0,143,5,0,0,6.97
1800,2020-06-07,충북,0,61,1,49,12,0,1,3.81
1801,2020-06-07,강원,3,58,0,51,4,0,0,3.76
1802,2020-06-07,경기,19,934,19,678,237,19,0,7.05
1803,2020-06-07,세종,0,47,0,47,0,0,0,13.73
1804,2020-06-07,울산,1,53,1,46,6,0,1,4.62
1805,2020-06-07,대전,1,46,0,42,3,0,0,3.12
1806,2020-06-07,광주,0,32,0,30,2,0,0,2.2
1807,2020-06-07,인천,0,279,6,118,161,6,0,9.44
1808,2020-06-07,대구,188,6887,1,6640,59,1,0,282.66
1809,2020-06-07,부산,3,147,0,140,4,0,0,4.31
1810,2020-06-07,서울,4,974,27,651,319,27,0,10.01
1811,2020-06-07,합계,273,11776,57,10552,951,53,4,22.71
1812,2020-06-08,검역,0,550,3,443,107,0,3,0.0
1813,2020-06-08,제주,0,15,0,13,2,0,0,2.24
1814,2020-06-08,경남,0,124,0,122,2,0,0,3.69
1815,2020-06-08,경북,54,1383,0,1309,20,0,0,51.94
1816,2020-06-08,전남,0,20,0,17,3,0,0,1.07
1817,2020-06-08,전북,0,21,0,19,2,0,0,1.16
1818,2020-06-08,충남,0,148,0,143,5,0,0,6.97
1819,2020-06-08,충북,0,61,0,49,12,0,0,3.81
1820,2020-06-08,강원,3,58,0,51,4,0,0,3.76
1821,2020-06-08,경기,19,942,8,680,243,7,1,7.11
1822,2020-06-08,세종,0,47,0,47,0,0,0,13.73
1823,2020-06-08,울산,1,53,0,46,6,0,0,4.62
1824,2020-06-08,대전,1,46,0,43,2,0,0,3.12
1825,2020-06-08,광주,0,32,0,30,2,0,0,2.2
1826,2020-06-08,인천,0,283,4,118,165,4,0,9.57
1827,2020-06-08,대구,188,6888,1,6641,59,0,1,282.7
1828,2020-06-08,부산,3,147,0,141,3,0,0,4.31
1829,2020-06-08,서울,4,996,22,651,341,22,0,10.23
1830,2020-06-08,합계,273,11814,38,10563,978,33,5,22.79
1831,2020-06-09,검역,0,550,0,449,101,0,0,0.0
1832,2020-06-09,제주,0,15,0,13,2,0,0,2.24
1833,2020-06-09,경남,0,125,1,123,2,1,0,3.72
1834,2020-06-09,경북,54,1383,0,1310,19,0,0,51.94
1835,2020-06-09,전남,0,20,0,17,3,0,0,1.07
1836,2020-06-09,전북,0,21,0,19,2,0,0,1.16
1837,2020-06-09,충남,0,150,2,143,7,1,1,7.07
1838,2020-06-09,충북,0,61,0,49,12,0,0,3.81
1839,2020-06-09,강원,3,58,0,51,4,0,0,3.76
1840,2020-06-09,경기,20,955,13,680,255,12,1,7.21
1841,2020-06-09,세종,0,47,0,47,0,0,0,13.73
1842,2020-06-09,울산,1,53,0,46,6,0,0,4.62
1843,2020-06-09,대전,1,46,0,43,2,0,0,3.12
1844,2020-06-09,광주,0,32,0,30,2,0,0,2.2
1845,2020-06-09,인천,0,286,3,121,165,3,0,9.67
1846,2020-06-09,대구,188,6888,0,6643,57,0,0,282.7
1847,2020-06-09,부산,3,147,0,141,3,0,0,4.31
1848,2020-06-09,서울,4,1015,19,664,347,18,1,10.43
1849,2020-06-09,합계,274,11852,38,10589,989,35,3,22.86
1850,2020-06-10,검역,0,556,6,455,101,0,6,0.0
1851,2020-06-10,제주,0,15,0,13,2,0,0,2.24
1852,2020-06-10,경남,0,127,2,123,4,2,0,3.78
1853,2020-06-10,경북,54,1383,0,1310,19,0,0,51.94
1854,2020-06-10,전남,0,20,0,18,2,0,0,1.07
1855,2020-06-10,전북,0,21,0,19,2,0,0,1.16
1856,2020-06-10,충남,0,150,0,143,7,0,0,7.07
1857,2020-06-10,충북,0,61,0,49,12,0,0,3.81
1858,2020-06-10,강원,3,59,1,51,5,1,0,3.83
1859,2020-06-10,경기,22,976,21,682,272,20,1,7.37
1860,2020-06-10,세종,0,47,0,47,0,0,0,13.73
1861,2020-06-10,울산,1,53,0,47,5,0,0,4.62
1862,2020-06-10,대전,1,46,0,43,2,0,0,3.12
1863,2020-06-10,광주,0,32,0,30,2,0,0,2.2
1864,2020-06-10,인천,0,294,8,127,167,8,0,9.95
1865,2020-06-10,대구,188,6888,0,6648,52,0,0,282.7
1866,2020-06-10,부산,3,147,0,141,3,0,0,4.31
1867,2020-06-10,서울,4,1027,12,665,358,12,0,10.55
1868,2020-06-10,합계,276,11902,50,10611,1015,43,7,22.96
1869,2020-06-11,검역,0,558,2,462,96,0,2,0.0
1870,2020-06-11,제주,0,15,0,13,2,0,0,2.24
1871,2020-06-11,경남,0,127,0,123,4,0,0,3.78
1872,2020-06-11,경북,54,1383,0,1312,17,0,0,51.94
1873,2020-06-11,전남,0,20,0,18,2,0,0,1.07
1874,2020-06-11,전북,0,21,0,19,2,0,0,1.16
1875,2020-06-11,충남,0,150,0,143,7,0,0,7.07
1876,2020-06-11,충북,0,61,0,52,9,0,0,3.81
1877,2020-06-11,강원,3,59,0,51,5,0,0,3.83
1878,2020-06-11,경기,22,992,16,691,279,15,1,7.49
1879,2020-06-11,세종,0,47,0,47,0,0,0,13.73
1880,2020-06-11,울산,1,53,0,47,5,0,0,4.62
1881,2020-06-11,대전,1,46,0,43,2,0,0,3.12
1882,2020-06-11,광주,0,32,0,30,2,0,0,2.2
1883,2020-06-11,인천,0,300,6,136,164,5,1,10.15
1884,2020-06-11,대구,188,6888,0,6651,49,0,0,282.7
1885,2020-06-11,부산,3,147,0,141,3,0,0,4.31
1886,2020-06-11,서울,4,1048,21,675,369,20,1,10.77
1887,2020-06-11,합계,276,11947,45,10654,1017,40,5,23.04
1888,2020-06-12,검역,0,568,10,463,105,0,10,0.0
1889,2020-06-12,제주,0,15,0,13,2,0,0,2.24
1890,2020-06-12,경남,0,127,0,123,4,0,0,3.78
1891,2020-06-12,경북,54,1383,0,1312,17,0,0,51.94
1892,2020-06-12,전남,0,20,0,18,2,0,0,1.07
1893,2020-06-12,전북,0,21,0,19,2,0,0,1.16
1894,2020-06-12,충남,0,150,0,144,6,0,0,7.07
1895,2020-06-12,충북,0,61,0,52,9,0,0,3.81
1896,2020-06-12,강원,3,59,0,52,4,0,0,3.83
1897,2020-06-12,경기,22,1011,19,692,297,18,1,7.63
1898,2020-06-12,세종,0,47,0,47,0,0,0,13.73
1899,2020-06-12,울산,1,53,0,47,5,0,0,4.62
1900,2020-06-12,대전,1,46,0,43,2,0,0,3.12
1901,2020-06-12,광주,0,32,0,30,2,0,0,2.2
1902,2020-06-12,인천,0,301,1,140,161,0,1,10.18
1903,2020-06-12,대구,189,6889,1,6653,47,1,0,282.74
1904,2020-06-12,부산,3,147,0,141,3,0,0,4.31
1905,2020-06-12,서울,4,1073,25,680,389,24,1,11.02
1906,2020-06-12,합계,277,12003,56,10669,1057,43,13,23.15
1907,2020-06-13,검역,0,569,1,464,105,0,1,0.0
1908,2020-06-13,제주,0,15,0,14,1,0,0,2.24
1909,2020-06-13,경남,0,127,0,123,4,0,0,3.78
1910,2020-06-13,경북,54,1383,0,1312,17,0,0,51.94
1911,2020-06-13,전남,0,20,0,18,2,0,0,1.07
1912,2020-06-13,전북,0,21,0,19,2,0,0,1.16
1913,2020-06-13,충남,0,151,1,144,7,1,0,7.11
1914,2020-06-13,충북,0,61,0,52,9,0,0,3.81
1915,2020-06-13,강원,3,59,0,52,4,0,0,3.83
1916,2020-06-13,경기,22,1025,14,696,307,13,1,7.74
1917,2020-06-13,세종,0,47,0,47,0,0,0,13.73
1918,2020-06-13,울산,1,53,0,47,5,0,0,4.62
1919,2020-06-13,대전,1,46,0,43,2,0,0,3.12
1920,2020-06-13,광주,0,32,0,30,2,0,0,2.2
1921,2020-06-13,인천,0,302,1,141,161,1,0,10.22
1922,2020-06-13,대구,189,6892,3,6659,44,0,3,282.87
1923,2020-06-13,부산,3,147,0,142,2,0,0,4.31
1924,2020-06-13,서울,4,1101,29,688,409,29,0,11.31
1925,2020-06-13,합계,277,12051,49,10691,1083,44,5,23.24
1926,2020-06-14,검역,0,570,1,466,104,0,1,0.0
1927,2020-06-14,제주,0,15,0,15,0,0,0,2.24
1928,2020-06-14,경남,0,127,0,123,4,0,0,3.78
1929,2020-06-14,경북,54,1383,0,1313,16,0,0,51.94
1930,2020-06-14,전남,0,20,0,18,2,0,0,1.07
1931,2020-06-14,전북,0,21,0,19,2,0,0,1.16
1932,2020-06-14,충남,0,151,0,144,7,0,0,7.11
1933,2020-06-14,충북,0,61,0,52,9,0,0,3.81
1934,2020-06-14,강원,3,60,1,52,5,1,0,3.89
1935,2020-06-14,경기,22,1035,10,710,303,9,1,7.81
1936,2020-06-14,세종,0,47,0,47,0,0,0,13.73
1937,2020-06-14,울산,1,53,0,47,5,0,0,4.62
1938,2020-06-14,대전,1,46,0,43,2,0,0,3.12
1939,2020-06-14,광주,0,32,0,30,2,0,0,2.2
1940,2020-06-14,인천,0,310,8,147,163,8,0,10.49
1941,2020-06-14,대구,189,6894,2,6661,44,1,1,282.95
1942,2020-06-14,부산,3,147,0,142,2,0,0,4.31
1943,2020-06-14,서울,4,1113,12,689,420,12,0,11.43
1944,2020-06-14,합계,277,12085,34,10718,1090,31,3,23.31
1945,2020-06-15,검역,0,577,7,466,111,0,7,0.0
1946,2020-06-15,제주,0,15,0,15,0,0,0,2.24
1947,2020-06-15,경남,0,130,3,124,6,0,3,3.87
1948,2020-06-15,경북,54,1383,0,1313,16,0,0,51.94
1949,2020-06-15,전남,0,20,0,18,2,0,0,1.07
1950,2020-06-15,전북,0,21,0,19,2,0,0,1.16
1951,2020-06-15,충남,0,152,2,144,8,2,0,7.16
1952,2020-06-15,충북,0,61,0,52,9,0,0,3.81
1953,2020-06-15,강원,3,60,0,52,5,0,0,3.89
1954,2020-06-15,경기,22,1045,10,713,310,8,2,7.89
1955,2020-06-15,세종,0,47,0,47,0,0,0,13.73
1956,2020-06-15,울산,1,53,0,47,5,0,0,4.62
1957,2020-06-15,대전,1,46,0,43,2,0,0,3.12
1958,2020-06-15,광주,0,32,0,30,2,0,0,2.2
1959,2020-06-15,인천,0,318,8,149,169,8,0,10.76
1960,2020-06-15,대구,189,6894,0,6667,38,0,0,282.95
1961,2020-06-15,부산,3,147,0,142,2,0,0,4.31
1962,2020-06-15,서울,4,1120,7,689,427,6,1,11.51
1963,2020-06-15,합계,277,12121,37,10730,1114,24,13,23.38
1964,2020-06-16,검역,0,586,9,466,120,0,9,0.0
1965,2020-06-16,제주,0,15,0,15,0,0,0,2.24
1966,2020-06-16,경남,0,132,2,124,8,1,1,3.93
1967,2020-06-16,경북,54,1383,0,1313,16,0,0,51.94
1968,2020-06-16,전남,0,20,0,18,2,0,0,1.07
1969,2020-06-16,전북,0,21,0,20,1,0,0,1.16
1970,2020-06-16,충남,0,152,0,144,8,0,0,7.16
1971,2020-06-16,충북,0,61,0,55,6,0,0,3.81
1972,2020-06-16,강원,3,60,0,52,5,0,0,3.89
1973,2020-06-16,경기,22,1050,5,716,312,4,1,7.92
1974,2020-06-16,세종,0,47,0,47,0,0,0,13.73
1975,2020-06-16,울산,1,53,0,47,5,0,0,4.62
1976,2020-06-16,대전,1,49,3,43,5,3,0,3.32
1977,2020-06-16,광주,0,32,0,32,0,0,0,2.2
1978,2020-06-16,인천,1,320,2,152,167,2,0,10.83
1979,2020-06-16,대구,189,6894,0,6671,34,0,0,282.95
1980,2020-06-16,부산,3,148,1,142,3,0,1,4.34
1981,2020-06-16,서울,4,1132,12,703,425,11,1,11.63
1982,2020-06-16,합계,278,12155,34,10760,1117,21,13,23.44
1983,2020-06-17,검역,0,593,7,468,125,0,7,0.0
1984,2020-06-17,제주,0,16,1,15,1,0,1,2.39
1985,2020-06-17,경남,0,132,0,124,8,0,0,3.93
1986,2020-06-17,경북,54,1383,0,1313,16,0,0,51.94
1987,2020-06-17,전남,0,20,0,18,2,0,0,1.07
1988,2020-06-17,전북,0,21,0,20,1,0,0,1.16
1989,2020-06-17,충남,0,153,1,144,9,1,0,7.21
1990,2020-06-17,충북,0,61,0,55,6,0,0,3.81
1991,2020-06-17,강원,3,60,0,52,5,0,0,3.89
1992,2020-06-17,경기,22,1063,13,720,321,11,2,8.02
1993,2020-06-17,세종,0,47,0,47,0,0,0,13.73
1994,2020-06-17,울산,1,53,0,47,5,0,0,4.62
1995,2020-06-17,대전,1,54,5,43,10,5,0,3.66
1996,2020-06-17,광주,0,32,0,32,0,0,0,2.2
1997,2020-06-17,인천,1,322,2,152,169,2,0,10.89
1998,2020-06-17,대구,189,6895,1,6672,34,0,1,282.99
1999,2020-06-17,부산,3,148,0,142,3,0,0,4.34
2000,2020-06-17,서울,5,1145,13,710,430,12,1,11.76
2001,2020-06-17,합계,279,12198,43,10774,1145,31,12,23.53
2002,2020-06-18,검역,0,597,4,469,128,0,4,0.0
2003,2020-06-18,제주,0,16,0,15,1,0,0,2.39
2004,2020-06-18,경남,0,132,0,124,8,0,0,3.93
2005,2020-06-18,경북,54,1383,0,1316,13,0,0,51.94
2006,2020-06-18,전남,0,20,0,18,2,0,0,1.07
2007,2020-06-18,전북,0,22,1,20,2,1,0,1.21
2008,2020-06-18,충남,0,156,3,144,12,3,0,7.35
2009,2020-06-18,충북,0,61,0,55,6,0,0,3.81
2010,2020-06-18,강원,3,60,0,52,5,0,0,3.89
2011,2020-06-18,경기,22,1079,16,724,333,15,1,8.14
2012,2020-06-18,세종,0,48,1,47,1,1,0,14.02
2013,2020-06-18,울산,1,53,0,48,4,0,0,4.62
2014,2020-06-18,대전,1,61,7,44,16,7,0,4.14
2015,2020-06-18,광주,0,32,0,32,0,0,0,2.2
2016,2020-06-18,인천,1,323,1,158,164,0,1,10.93
2017,2020-06-18,대구,189,6896,1,6674,33,0,1,283.03
2018,2020-06-18,부산,3,148,0,142,3,0,0,4.34
2019,2020-06-18,서울,6,1170,25,718,446,24,1,12.02
2020,2020-06-18,합계,280,12257,59,10800,1177,51,8,23.64
2021,2020-06-19,검역,0,608,11,479,129,0,11,0.0
2022,2020-06-19,제주,0,19,3,15,4,0,3,2.83
2023,2020-06-19,경남,0,132,0,124,8,0,0,3.93
2024,2020-06-19,경북,54,1383,0,1317,12,0,0,51.94
2025,2020-06-19,전남,0,20,0,18,2,0,0,1.07
2026,2020-06-19,전북,0,22,0,20,2,0,0,1.21
2027,2020-06-19,충남,0,156,0,144,12,0,0,7.35
2028,2020-06-19,충북,0,61,0,55,6,0,0,3.81
2029,2020-06-19,강원,3,60,0,52,5,0,0,3.89
2030,2020-06-19,경기,22,1090,11,737,331,9,2,8.23
2031,2020-06-19,세종,0,48,0,47,1,0,0,14.02
2032,2020-06-19,울산,1,53,0,48,4,0,0,4.62
2033,2020-06-19,대전,1,67,6,44,22,6,0,4.54
2034,2020-06-19,광주,0,32,0,32,0,0,0,2.2
2035,2020-06-19,인천,1,323,0,161,161,0,0,10.93
2036,2020-06-19,대구,189,6896,0,6676,31,0,0,283.03
2037,2020-06-19,부산,3,148,0,142,3,0,0,4.34
2038,2020-06-19,서울,6,1188,18,724,458,17,1,12.21
2039,2020-06-19,합계,280,12306,49,10835,1191,32,17,23.73
2040,2020-06-20,검역,0,626,18,481,145,0,18,0.0
2041,2020-06-20,제주,0,19,0,15,4,0,0,2.83
2042,2020-06-20,경남,0,132,0,124,8,0,0,3.93
